Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,presence of form,No of form,Output
1,0,0,1,1,0,0,1,13,0,0,13,9,0,0,297,0,0,0,0,17,2,0,1,0,0,0,0,0,0,197,69,0.9433503759436364,0.05664962405637432,1,2,0
1,1,0,1,1,1,0,1,14,3,0,14,102,1,0,1052,0,0,0,0,21,2,0,1,0,0,0,0,0,0,383,47,0.9999999999998863,1.0332344876187973e-13,1,3,0
1,1,0,1,1,0,0,1,15,10,0,15,20,0,0,147,0,3,0,0,24,2,0,1,0,0,0,0,0,0,1657,402,0.7197006245616837,0.28029937543830946,1,1,0
1,0,0,1,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0,0,23,2,0,1,1,0,0,0,0,0,2001,59,0.47186217788451296,0.5281378221154933,0,0,0
1,0,0,1,1,0,0,1,18,0,0,18,28,0,0,110,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1076,361,0.6831329335305847,0.316867066469409,0,0,0
1,0,0,1,1,0,0,1,1,0,0,1,3,0,0,3,0,0,0,0,18,2,0,1,0,0,0,0,0,0,13,3,0.4819184922701645,0.5180815077298291,1,1,0
1,0,0,1,1,1,0,1,9,0,0,9,2,1,0,3,0,0,0,0,20,2,0,1,0,0,0,0,0,0,65499,11348,0.507059560620515,0.49294043937948173,0,0,0
1,0,0,1,1,0,0,1,12,0,0,12,22,0,0,630,0,3,0,0,22,2,0,1,0,0,0,0,0,0,3701,1232,0.9999836443813896,1.6355618599907262e-05,1,1,0
1,1,0,1,1,0,0,0,6,2,0,6,1,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,139,55,0.4959471105570591,0.5040528894429368,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1,1,0.5097710378626362,0.49022896213737466,1,1,0
1,0,0,1,1,0,0,1,18,0,0,18,109,0,0,115,0,0,0,0,18,2,0,1,0,0,0,0,0,0,78,96,0.8145882207409867,0.18541177925902505,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0,0,0,0,0,0,181565,95640,0.12372736676631187,0.8762726332336858,0,0,0
1,0,0,1,1,0,0,1,13,0,0,13,4,0,0,11,0,0,0,0,22,2,0,1,0,0,0,0,0,0,127,21,0.516228461398231,0.48377153860175676,1,56,0
1,1,0,1,1,1,0,1,29,1,0,29,55,2,0,425,0,0,0,0,26,2,0,1,0,0,0,0,0,0,265,34,0.9968489557909244,0.0031510442090630308,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,2,0,2,0,0,0,0,0,1,332,93,0.4621311265108876,0.5378688734891105,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,37,0,0,114,0,0,0,0,16,2,0,1,0,0,0,0,0,0,869,72,0.6563839292691077,0.34361607073089684,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,25,2,0,1,0,0,0,0,0,0,0,0,0.45843606198879167,0.5415639380112166,0,0,0
1,1,0,1,1,0,0,1,25,2,0,25,5,0,0,149,0,0,0,0,19,2,0,1,0,0,0,0,0,0,295,88,0.7425188661296424,0.25748113387035115,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,16243,4162,0.47363074239243835,0.5263692576075618,0,0,0
1,1,0,1,1,0,0,0,5,1,0,5,1,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,0,1662,1308,0.49607772571085396,0.5039222742891478,0,0,0
1,0,0,1,1,0,0,1,14,0,0,14,5,0,0,17,0,1,0,0,19,2,0,1,0,0,0,0,0,0,19,11,0.5313220169130618,0.4686779830869334,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,0,0,0.46941795576473005,0.5305820442352763,0,0,0
1,1,0,1,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,184,118,0.4810899623480436,0.518910037651946,1,1,0
1,0,0,1,1,0,0,1,5,0,0,5,11,0,0,204,0,0,0,0,17,2,0,1,0,0,0,0,0,0,286,10,0.8034443583651787,0.19655564163482603,1,1,0
1,1,0,1,1,0,0,1,36,2,0,36,44,0,0,420,0,0,0,0,23,2,0,1,0,0,0,0,0,0,4312,2549,0.9967210569427344,0.003278943057272655,1,1,0
1,1,0,1,0,0,0,1,4,1,0,4,0,0,0,1,0,0,0,0,17,2,0,1,0,0,0,0,0,0,86,85,0.48877140158081595,0.5112285984191703,1,1,0
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,30,0,0,0,0,18,2,0,1,0,0,0,0,0,0,976,41,0.5000232715579505,0.4999767284420556,0,0,0
1,1,0,1,1,1,0,1,10,2,0,10,59,1,0,263,0,0,0,0,18,2,0,1,0,0,0,0,0,0,607,61,0.9284934762211915,0.07150652377881968,1,3,0
1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1002,23,0.48278882249462035,0.5172111775053753,0,0,0
1,1,0,1,1,1,0,1,40,2,0,40,40,1,0,422,0,0,0,0,16,2,0,1,0,0,0,0,0,0,72,23,0.9971323984746294,0.002867601525368755,1,3,0
1,1,0,1,1,0,0,1,22,2,0,22,1,0,0,3,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,1119,0.5599522624982153,0.44004773750177767,0,0,0
1,0,0,1,1,0,0,1,16,0,0,16,3,0,0,82,0,0,0,0,17,2,0,1,0,0,0,0,0,0,38,27,0.6068331756960549,0.39316682430394734,0,0,0
1,1,0,1,1,1,0,1,38,2,0,38,58,1,0,991,0,0,0,0,22,2,0,1,0,0,0,0,0,1,16411,6988,0.9999999999974989,2.514121311192568e-12,1,13,0
1,0,0,1,1,1,0,1,5,0,0,5,7,1,0,107,0,0,0,0,20,2,0,1,0,0,0,0,0,0,66,31,0.6097744284939027,0.3902255715060987,1,3,0
1,1,0,1,1,1,0,1,11,1,0,11,44,1,0,89,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2795,2207,0.6566986882279258,0.3433013117720798,1,2,0
1,1,0,1,1,1,1,1,22,2,0,22,98,1,1,421,0,0,0,0,20,2,0,1,0,0,0,0,0,2,2676,87,0.9974968132430374,0.002503186756967621,1,3,0
1,1,0,1,1,1,0,1,33,4,0,33,41,1,0,220,0,0,0,0,29,2,0,1,0,0,0,0,0,0,1774885,0,0.45820994022326045,0.5417900597767467,1,1,0
1,1,0,1,1,0,0,1,7,1,0,7,2,0,0,73,0,0,0,0,16,2,0,1,0,0,0,0,0,0,2380,129,0.5671330091610668,0.43286699083894153,1,1,0
1,0,0,1,1,0,0,1,10,0,0,10,3,0,0,110,0,0,0,0,23,2,0,1,0,0,0,0,0,0,11505,3446,0.6217421209130217,0.3782578790869652,0,0,0
1,0,0,1,1,0,0,1,17,0,0,17,55,0,0,397,0,1,0,0,20,2,0,1,0,0,0,0,0,0,113,6,0.9934480573276794,0.006551942672309987,1,1,0
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,21,2,0,1,0,0,0,0,0,0,30,19,0.4904591717597576,0.509540828240242,0,0,0
1,1,0,1,1,0,0,1,24,1,0,24,6,0,0,55,0,0,0,0,30,2,0,2,0,0,0,0,0,0,3363,2490,0.57622809961315,0.423771900386839,1,2,0
1,1,0,1,1,1,0,1,27,1,0,27,532,4,0,978,0,0,0,0,21,2,0,1,0,0,0,0,0,0,280,22,1.0,5.206983928526742e-16,0,0,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,20,2,0,1,0,0,0,0,0,0,447,4,0.47294384604872264,0.5270561539512789,0,0,0
1,1,0,1,1,0,0,1,45,18,0,45,101,0,0,152,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1798,516,0.8967377397412933,0.10326226025869384,0,0,0
1,0,0,1,1,0,0,1,21,0,0,21,16,0,0,51,0,0,0,0,19,2,0,1,0,0,0,0,0,0,590,659,0.5992404697403907,0.4007595302596163,1,2,0
1,1,0,1,1,1,0,1,24,2,0,24,32,1,0,163,0,0,0,0,22,2,0,1,0,0,0,0,0,0,131,9,0.7865113375878473,0.21348866241213965,1,1,0
1,1,0,1,1,0,0,1,66,3,0,66,190,0,0,311,0,0,0,0,18,2,0,1,0,0,0,0,0,0,0,0,0.9966851438060038,0.0033148561939971106,0,0,0
1,0,0,1,1,0,0,1,9,0,0,9,1,0,0,7,0,0,0,0,27,2,0,2,0,0,0,0,0,0,1,1,0.4843402803676963,0.515659719632314,1,1,0
1,1,0,1,0,1,0,1,12,2,0,12,0,1,0,104,0,0,0,0,21,2,0,1,0,0,0,0,0,0,123,68,0.6161745828749858,0.3838254171250019,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,20,2,0,2,0,0,0,0,0,0,5920,5,0.5052124366661783,0.494787563333812,1,1,0
1,0,0,1,1,0,0,1,4,0,0,4,1,0,0,323,0,0,0,0,21,2,0,1,0,0,0,0,0,0,11,8,0.9554285336460715,0.04457146635392545,1,1,0
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,19,2,0,1,0,0,0,0,0,0,55,30,0.47582748573782674,0.5241725142621665,0,0,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,15,2,0,1,0,0,0,0,0,0,512,250,0.4840856617022285,0.5159143382977797,0,0,0
1,0,0,1,1,0,0,1,40,0,0,40,41,0,0,284,0,0,0,0,16,2,0,1,0,0,0,0,0,4,70,20,0.9608832811117963,0.039116718888204956,1,2,0
1,0,0,1,1,0,0,1,6,0,0,6,2,0,0,122,0,0,0,0,16,2,0,1,0,0,0,0,0,0,220,45,0.6407135224821203,0.3592864775178693,1,1,0
1,0,0,1,1,1,0,1,8,0,0,8,7,1,0,30,0,0,0,0,16,2,0,1,0,0,0,0,0,0,17,14,0.5300978178325007,0.4699021821674904,0,0,0
1,1,0,1,1,0,0,1,73,1,0,73,11,0,0,48,0,0,0,0,17,2,0,1,0,0,0,0,0,0,389,62,0.7857707248103196,0.21422927518968035,1,1,0
1,0,0,1,1,0,0,1,5,0,0,5,1,0,0,156,0,0,0,0,20,2,0,1,0,0,0,0,0,0,145,59,0.6943952051378561,0.30560479486215386,0,0,0
1,1,0,1,1,1,0,1,13,1,0,13,14,1,0,68,0,0,0,0,15,2,0,1,0,0,0,0,0,0,3428,1592,0.5984403472193355,0.40155965278066025,1,1,0
1,1,0,1,1,0,0,1,10,1,0,10,13,0,0,155,0,0,0,0,18,2,0,1,0,0,0,0,0,0,33,13,0.7220723257047517,0.2779276742952526,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,3,21133,423,0.47426871490510425,0.5257312850948989,0,0,0
1,0,0,1,1,0,0,1,16,0,0,16,5,0,0,299,0,0,0,0,25,2,0,1,0,0,0,0,0,0,257,66,0.9422338881943507,0.05776611180563686,0,0,0
1,1,0,1,1,0,0,1,11,1,0,11,2,0,0,11,0,0,0,0,20,2,0,1,0,0,0,0,0,0,925934,0,0.3651513056438082,0.634848694356186,1,1,0
1,0,0,1,1,0,0,1,18,0,0,18,47,0,0,129,0,0,0,0,18,2,0,1,0,0,0,0,0,0,183,46,0.7403620190271242,0.2596379809728797,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,2,0,1,0,0,0,0,0,0,22156,837,0.48128034750119025,0.5187196524988164,0,0,0
1,1,0,1,0,1,0,0,14,1,0,14,0,1,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,453,35,0.5183184393826369,0.48168156061735357,0,0,0
1,1,0,1,1,1,0,1,27,2,0,27,31,1,0,61,0,0,0,0,20,2,0,1,0,0,0,0,0,0,492,430,0.6499457313372062,0.3500542686628008,0,0,0
1,1,0,1,1,1,0,1,21,4,0,21,172,1,0,432,0,0,0,0,17,2,0,1,0,0,0,0,0,0,770,8,0.9991878340757403,0.0008121659242710854,1,1,0
1,1,0,1,0,0,0,1,4,1,0,4,0,0,0,1,0,0,0,0,17,2,0,1,0,0,0,0,0,0,86,85,0.48877140158081595,0.5112285984191703,1,1,0
1,0,0,1,1,0,0,1,14,0,0,14,37,0,0,98,0,0,0,0,21,2,0,1,0,0,0,0,0,0,50,70,0.6612681154632649,0.33873188453673564,1,1,0
1,1,0,1,1,1,0,1,60,1,0,60,76,1,0,924,0,0,0,0,20,2,0,1,0,0,0,0,0,0,186,12,0.9999999999612044,3.878184180010605e-11,0,0,0
1,0,0,1,1,0,0,1,7,0,0,7,1,0,0,7,0,0,0,0,29,2,0,2,0,0,0,0,0,0,1,1,0.4725141234395821,0.5274858765604191,1,1,0
1,1,0,1,1,1,0,1,55,2,0,55,151,12,0,455,0,0,0,0,16,2,0,1,0,0,0,0,0,0,316,52,0.9996502396866196,0.0003497603133771625,1,3,0
1,0,0,1,1,0,0,1,8,0,0,8,1,0,0,48,0,0,0,0,16,2,0,1,0,0,0,0,0,0,28,12,0.5391548680366937,0.4608451319633024,1,1,0
1,1,0,1,1,1,0,1,65,5,0,65,9,2,0,54,0,0,0,0,25,2,0,2,0,0,0,0,0,0,1970,1412,0.747778565661031,0.2522214343389801,1,1,0
1,1,0,1,1,1,0,1,8,2,0,8,13,1,0,21,0,0,0,0,19,2,0,1,0,0,0,0,0,0,6845,547,0.5262541868100526,0.47374581318994424,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,2385,3,0.5126445670322546,0.4873554329677563,1,1,0
1,1,0,1,1,1,0,1,11,1,0,11,13,1,0,72,0,0,0,0,22,2,0,2,0,0,0,0,0,0,4934,571,0.5799197039358449,0.4200802960641542,0,0,0
1,1,0,1,1,1,0,1,31,1,0,31,41,1,0,330,0,0,0,0,15,2,0,1,0,0,0,0,0,1,2733,201,0.9791811587547745,0.02081884124521214,1,2,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,15,2,0,1,0,0,0,0,0,0,830,1230,0.4847708537928752,0.5152291462071188,0,0,0
1,1,0,1,1,0,0,1,24,1,0,24,29,0,0,174,0,0,0,0,15,2,0,1,0,0,0,0,0,0,2094,96,0.8107522999607174,0.18924770003929653,1,3,0
1,1,0,1,1,0,0,1,16,1,0,16,89,0,0,115,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1564,124,0.7772238022059507,0.2227761977940549,0,0,0
1,1,0,1,1,1,0,1,32,3,0,32,19,1,0,96,0,0,0,0,23,2,0,1,0,0,0,0,0,0,458,267,0.688585666216599,0.31141433378338945,0,0,0
1,0,0,1,1,0,0,1,14,0,0,14,41,0,0,260,0,4,0,0,15,2,0,1,0,0,0,0,0,0,355,82,0.9214937402242543,0.07850625977575444,1,2,0
1,1,0,1,1,1,0,1,27,3,0,27,134,5,0,483,0,0,0,0,16,2,0,1,0,0,0,0,0,0,158,6,0.9996561518528128,0.0003438481471830614,1,1,0
1,1,0,1,1,0,0,1,15,1,0,15,40,0,0,97,0,0,0,0,17,2,0,1,0,0,0,0,0,0,675,220,0.6754536577907921,0.3245463422092171,1,2,0
1,1,0,1,1,1,0,1,16,5,0,16,13,2,0,1356,0,0,0,0,14,2,0,1,0,0,0,0,0,0,3483,2363,1.0,1.6350976105619529e-21,0,0,0
1,0,0,1,0,0,0,1,5,0,0,5,0,0,0,1,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1576,69,0.4914963376157467,0.5085036623842392,0,0,0
1,1,0,1,1,1,0,1,20,62,0,20,159,1,0,277,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1264,22,0.982031989709754,0.01796801029025269,1,2,0
1,0,0,1,1,0,0,1,12,0,0,12,101,0,0,1762,0,0,0,0,18,2,0,1,0,0,0,0,0,0,148,31,1.0,1.3411835299408125e-35,1,1,0
1,1,0,1,1,1,0,1,12,2,0,12,21,3,0,29,0,0,0,0,17,2,0,1,0,0,0,0,0,0,824,278,0.5602559720140657,0.43974402798593737,0,0,0
1,1,0,1,1,0,0,1,35,2,0,35,17,0,0,345,0,0,0,0,14,2,0,1,0,0,0,0,0,0,835,7,0.9828813457360535,0.017118654263941824,1,4,0
1,0,0,1,1,0,0,1,11,0,0,11,3,0,0,9,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1959,928,0.5129392461392678,0.48706075386071807,1,3,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,7592,14,0.5126719566174315,0.4873280433825624,1,1,0
1,1,0,1,1,1,0,1,10,1,0,10,14,1,0,233,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1244,9,0.863455706140748,0.1365442938592634,0,0,0
1,1,0,1,1,1,0,1,29,41,0,29,110,1,0,427,0,0,0,0,15,2,0,1,0,0,0,0,0,0,756,35,0.9983837420420157,0.0016162579579860638,1,2,0
1,1,0,1,1,1,0,1,26,25,0,26,24,1,0,48,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1361,430,0.6319411668512029,0.3680588331488044,0,0,0
1,1,0,1,1,0,0,1,25,1,0,25,21,0,0,62,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1267,554,0.6255829382764001,0.3744170617235909,0,0,0
1,0,0,1,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,0,975,163,0.4910570706243179,0.5089429293756714,0,0,0
1,1,0,1,1,0,0,1,20,1,0,20,83,0,0,298,0,0,0,0,14,2,0,1,0,0,0,0,0,1,1400,37,0.9699339998242195,0.030066000175788397,1,1,0
1,0,0,1,1,0,0,1,8,0,0,8,3,0,0,91,0,0,0,0,18,2,0,2,0,0,0,0,0,0,635,21,0.5922593878258331,0.4077406121741727,1,3,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,549,891,0.47994843689678585,0.5200515631032239,0,0,0
1,1,0,1,1,1,0,1,48,1,0,48,109,1,0,277,0,0,0,0,14,2,0,1,0,0,0,0,0,0,845,197,0.9790255435513905,0.020974456448596173,1,2,0
1,1,0,1,1,1,0,1,4,2,0,4,1,1,0,1,0,0,0,0,20,2,0,2,0,0,0,0,0,0,760,20,0.48364118074930657,0.5163588192506992,1,1,0
1,1,0,1,1,0,0,1,17,1,0,17,27,0,0,51,0,0,0,0,19,2,0,1,0,0,0,0,0,0,202016,3738,0.5982453436921772,0.4017546563078367,0,0,0
1,1,0,1,1,1,0,1,81,3,0,81,98,2,0,552,0,0,0,0,16,2,0,1,0,0,0,0,0,0,806,6,0.9999718338339313,2.816616605760265e-05,1,4,0
1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,266,0,0,0,0,24,2,0,1,0,0,0,0,0,0,667,217,0.906172892452908,0.0938271075470855,1,2,0
1,1,0,1,1,1,0,1,22,3,0,22,15,2,0,103,0,0,0,0,18,2,0,2,0,0,0,0,0,3,720,15,0.6684310421794862,0.3315689578205269,1,1,0
1,1,0,1,1,0,0,0,10,1,0,10,1,0,0,0,0,0,0,0,27,2,0,1,1,0,0,0,0,0,642,389,0.4850274661881457,0.5149725338118667,0,0,0
1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1034,23,0.4761837679508732,0.523816232049135,0,0,0
1,1,0,1,1,1,0,1,104,3,0,104,41,1,0,195,0,0,0,0,14,2,0,1,0,0,0,0,0,0,380,20,0.9665950405257765,0.03340495947421863,1,12,0
1,0,0,1,1,1,0,1,4,0,0,4,13,4,0,176,0,0,0,0,25,2,0,1,0,0,0,0,0,0,1035,647,0.7359700435167447,0.26402995648324507,1,1,0
1,0,0,1,1,0,0,1,7,0,0,7,22,0,0,36,0,0,0,0,19,2,0,1,0,0,0,0,0,0,236,6,0.5463547575914838,0.45364524240852394,1,1,0
1,0,0,1,1,0,0,1,7,0,0,7,5,0,0,25,0,0,0,0,21,2,0,1,0,0,0,0,0,0,678,208,0.5099583186991371,0.49004168130087283,0,0,0
1,1,0,1,1,0,0,1,23,2,0,23,10,0,0,211,0,0,0,0,27,2,0,1,0,0,0,0,0,0,684,425,0.8374192444037378,0.16258075559625815,1,1,0
1,1,0,1,1,0,0,1,19,3,0,19,3,0,0,93,0,0,0,0,17,2,0,1,0,0,0,0,0,0,4592,43,0.633306420885934,0.36669357911405454,1,1,0
1,1,0,1,1,1,0,1,16,1,0,16,15,2,0,259,0,0,0,0,15,2,0,1,0,0,0,0,0,0,423,62,0.9101645340256476,0.0898354659743449,1,2,0
1,1,0,1,1,1,0,1,27,2,0,27,26,8,0,31,0,0,0,0,15,2,0,1,0,0,0,0,0,0,20270,1695,0.6259319436860981,0.37406805631389556,1,1,0
1,0,0,1,1,0,0,1,11,0,0,11,4,0,0,218,0,0,0,0,19,2,0,1,0,0,0,0,0,0,923,215,0.83236771609481,0.16763228390520296,1,11,0
1,1,0,1,1,1,0,1,11,1,0,11,58,2,0,278,0,0,0,0,15,2,0,1,0,0,0,0,0,0,353,145,0.9437018979562195,0.05629810204377398,0,0,0
1,0,0,1,1,0,0,1,7,0,0,7,43,0,0,196,0,0,0,0,19,2,0,1,0,0,0,0,0,0,88,24,0.8205428360533215,0.17945716394668826,1,3,0
1,1,0,1,1,1,0,1,22,52,0,22,61,2,0,85,0,0,0,0,23,2,0,1,0,0,0,0,0,0,403,345,0.7096633578561006,0.29033664214389243,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,0,379,138,0.4673319952858006,0.5326680047142017,0,0,0
1,1,0,1,1,1,0,1,16,2,0,16,11,1,0,33,0,0,0,0,23,2,0,1,1,0,0,0,0,0,88622,28753,0.5342259192141494,0.4657740807858395,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,5501,6,0.5126576121665578,0.48734238783344036,1,1,0
1,1,0,1,1,1,0,1,45,1,0,45,152,3,0,817,0,0,0,0,20,2,0,1,0,0,0,0,0,0,279,18,0.9999999972860962,2.7138947230468643e-09,1,1,0
1,1,0,1,1,0,0,1,6,1,0,6,24,0,0,91,0,0,0,0,27,2,0,2,0,0,0,0,0,0,1372,10,0.5934160906538068,0.40658390934618793,1,1,0
1,1,0,1,1,0,0,1,30,2,0,30,43,0,0,223,0,0,0,0,20,2,0,1,0,0,0,0,0,0,375671,153089,0.0537045035235979,0.9462954964764061,1,1,0
1,1,0,1,1,0,0,1,47,1,0,47,81,0,0,975,0,0,0,0,20,2,0,1,0,0,0,0,0,0,2119,11,0.999999999996021,3.985452211237374e-12,1,2,0
1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,877,502,0.48070533212337885,0.5192946678766245,0,0,0
1,1,0,1,1,1,0,1,7,1,0,7,20,1,0,77,0,0,0,0,17,2,0,1,0,0,0,0,0,0,10981,3107,0.5970928282968126,0.4029071717031872,0,0,0
1,0,0,1,1,0,0,1,33,0,0,33,116,0,0,155,0,0,0,0,17,2,0,1,0,0,0,0,0,0,32,14,0.8931025282604925,0.10689747173950082,0,0,0
1,1,0,1,0,1,0,0,14,1,0,14,0,1,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,453,35,0.5183184393826369,0.48168156061735357,0,0,0
1,0,0,1,1,0,0,1,14,0,0,14,20,0,0,68,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1544781,0,0.2148291771020845,0.7851708228979142,0,0,0
1,1,0,1,1,1,0,1,42,3,0,42,70,2,0,415,0,0,0,0,17,2,0,1,0,0,0,0,0,0,3102,147,0.997399865035786,0.0026001349642063016,1,1,0
1,1,0,1,1,1,0,1,9,1,0,9,52,1,0,226,0,0,0,0,16,2,0,1,0,0,0,0,0,0,987,515,0.8812285739658781,0.11877142603411676,1,7,0
1,0,0,1,1,0,0,1,19,0,0,19,76,0,0,346,0,0,0,0,20,2,0,1,0,0,0,0,0,0,478,180,0.9851840661786091,0.014815933821388547,1,2,0
1,1,0,1,1,1,0,1,29,1,0,29,55,2,0,425,0,0,0,0,26,2,0,1,0,0,0,0,0,0,265,34,0.9968489557909244,0.0031510442090630308,0,0,0
1,0,0,1,1,0,0,1,17,0,0,17,153,0,0,940,0,0,0,0,16,2,0,1,0,0,0,0,0,0,3235,54,0.9999999999841123,1.5882499215381736e-11,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,743,412,0.4721274446627327,0.52787255533728,0,0,0
1,0,0,1,1,0,0,1,20,0,0,20,7,0,0,30,0,0,0,0,20,2,0,1,0,0,0,0,0,0,288,100,0.5618574906863412,0.4381425093136729,0,0,0
1,1,0,1,1,0,0,1,21,1,0,21,13,0,0,128,0,0,0,0,21,2,0,1,0,0,0,0,0,3,503,233,0.6974700273847756,0.3025299726152243,1,1,0
1,1,0,1,0,1,0,0,12,1,0,12,0,1,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,0,521,821,0.5205205641688477,0.47947943583114544,0,0,0
1,1,0,1,1,1,0,1,60,1,0,60,180,1,0,327,0,0,0,0,18,2,0,1,0,0,0,0,0,0,836,17,0.9967439260633816,0.003256073936625093,1,3,0
1,1,0,1,1,1,0,1,34,1,0,34,51,1,0,101,0,0,0,0,20,2,0,1,0,0,0,0,0,0,36858,2231,0.7507549749763687,0.24924502502361895,1,4,0
1,1,0,1,1,0,0,1,31,1,0,31,17,0,0,308,0,0,0,0,14,2,0,1,0,0,0,0,0,0,863,5,0.9652808032785537,0.034719196721444225,1,3,0
1,1,0,1,1,0,0,1,8,35,0,8,72,0,0,186,0,0,0,0,25,2,0,1,0,0,0,0,0,0,1429,1065,0.8350563432084523,0.16494365679154718,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0.4716157560604715,0.528384243939524,0,0,0
1,1,0,1,1,1,1,1,59,3,0,59,46,1,1,379,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1004,18,0.9950178891373563,0.0049821108626318085,0,0,0
1,1,0,1,1,1,0,1,8,1,0,8,47,1,0,129,0,1,0,0,21,2,0,1,0,0,0,0,0,0,271,191,0.7089356544625159,0.2910643455374726,0,0,0
1,0,0,1,1,0,0,1,25,0,0,25,1,0,0,70,0,0,0,0,15,2,0,1,0,0,0,0,0,0,450,111,0.6231859728293825,0.37681402717060564,1,1,0
1,1,0,1,1,0,0,1,21,4,0,21,12,0,0,361,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1334,526,0.9832208932980996,0.01677910670190092,1,1,0
1,0,0,1,1,0,0,1,2,0,0,2,61,0,0,1550,0,0,0,0,18,2,0,1,0,0,0,0,0,0,579,45,1.0,1.0024722355426966e-27,1,1,0
1,1,0,1,1,1,0,1,22,139,0,22,278,2,0,506,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1042,37,0.999976659044858,2.334095513038572e-05,1,2,0
