Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0,45,5,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,1,3,0,1,0,0,27,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,1,2,1,0,1,0,0,13,0,0,1
1,0,0,1,1,0,0,1,22,0,0,22,4,0,0,42,0,1,0,0,256,5,1,2,5,3,3,0,0,48,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,7,1,2,1,0,1,0,0,76,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,1,2,1,0,1,0,0,44,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,7,1,2,1,0,1,0,0,84,0,0,1
1,0,0,1,1,0,0,1,19,0,0,19,2,0,0,18,0,0,0,0,74,6,0,3,4,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6,1,2,1,0,1,0,0,60,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,6,1,2,1,1,4,2,0,51,4077676,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,4,0,0,0,0,0,0,1727904,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,7,1,2,1,0,1,0,0,84,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,6,1,2,1,0,1,0,0,52,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,4,0,0,0,0,0,1,1727904,0,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,0,0,0,0,64,4,0,3,0,0,0,0,0,2,64544,1399,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,7,1,2,1,0,1,0,0,84,0,0,1
1,0,0,1,0,0,0,1,15,0,0,15,0,0,0,1,0,0,0,0,28,3,0,3,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,2,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,51,3,0,2,3,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,7,1,2,1,0,1,0,0,80,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,1,2,1,0,1,0,0,44,0,0,1
1,0,0,1,1,0,0,0,8,0,0,8,1,0,0,0,0,0,0,0,34,3,0,2,0,0,0,0,0,0,455199,0,1
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,2,0,0,0,0,42,4,0,2,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,6,1,2,1,1,4,2,0,45,4077676,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,6,1,2,1,0,1,0,0,64,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,7,1,2,1,0,1,0,0,68,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,6,1,2,1,0,1,0,0,63,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,3,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6,1,2,1,0,1,0,0,51,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,1,2,1,0,1,0,0,13,0,0,1
1,1,0,1,1,0,0,1,27,1,0,27,4,0,0,18,0,1,0,0,65,4,0,1,0,0,0,0,0,22,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,6,1,2,1,0,1,0,0,63,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,0,2,1,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,0,0,0,0,64,4,0,3,0,0,0,0,0,2,64544,1399,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,44,3,0,3,0,0,0,0,0,5,5343,2584,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,4,0,0,0,0,0,1,1727904,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,8,1,2,2,1,3,2,0,44,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,6,1,2,1,0,1,0,0,57,0,0,1
1,0,0,1,1,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,61,5,0,1,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,7,1,2,1,0,1,0,0,70,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3,1,4,0,0,3,0,0,5,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,1,3,0,1,0,0,32,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,6,1,2,1,0,1,0,0,56,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,3,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,3,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,1,2,1,0,1,0,0,41,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,6,1,2,1,1,4,2,0,57,4077676,0,1
0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,12,0,0,0,0,41,4,1,1,0,0,0,0,0,0,7043231,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,39,3,0,2,2,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,1,4,0,0,4,3,4,0,55,0,0,0,0,50,4,0,3,0,0,0,0,0,3,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,135,6,1,4,1,0,7,6,0,17,5343,2584,1
1,1,0,1,1,0,0,1,2,1,0,2,5,0,0,2,0,0,0,0,62,7,0,2,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,9,0,0,9,0,0,0,6,0,0,0,0,80,7,0,1,1,0,0,0,0,18,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,172,3,1,3,2,0,2,1,0,18,0,0,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,146,3,0,3,6,0,1,2,0,51,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,2,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,2,0,0,0,0,0,0,4077676,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,1,0,0,0,0,0,12,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,32,3,0,2,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,7,0,0,7,4,0,0,2,0,0,0,0,40,5,0,2,0,0,0,0,0,4,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,134,9,2,2,0,3,1,0,0,11,876333,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,3,0,2,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,22,0,0,22,4,0,0,42,0,1,0,0,252,5,1,2,5,3,1,0,0,45,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,2,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,1,15,3,0,15,6,0,0,50,0,0,0,0,96,3,1,3,0,2,1,0,0,26,2181478,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,1,2,0,0,2,1,1,0,12,0,0,0,0,168,9,2,4,0,1,5,5,5,12,8896960,0,1
1,0,0,1,1,0,0,1,10,0,0,10,16,0,0,63,0,0,0,0,50,3,0,4,0,0,0,0,0,2,4203868,0,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,155,3,0,3,6,0,1,2,0,59,0,0,1
1,0,0,1,1,0,0,1,10,0,0,10,16,0,0,63,0,0,0,0,41,3,0,3,0,0,0,0,0,2,4203868,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,62,8,0,1,1,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,2,0,0,0,0,0,0,8041800,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,6,1,2,1,1,4,2,0,50,4077676,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,3,0,0,0,0,0,0,6077265,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,6,1,2,1,1,4,2,0,55,4077676,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,2,0,0,0,0,0,1,4383186,17257,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,163,3,0,3,7,0,1,2,4,51,0,0,1
1,1,0,1,1,1,0,1,35,2,0,35,5,1,0,45,0,0,0,0,232,8,1,3,2,1,3,2,0,86,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,38,3,0,2,0,0,0,0,0,5,5343,2584,1
1,1,0,1,1,1,0,1,45,1,0,45,2,1,0,36,0,0,0,0,40,5,0,1,0,0,0,0,0,0,7723641,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,3,1,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,1,2,1,0,1,0,0,19,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,3,0,0,0,0,0,1,8844743,0,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,168,3,0,3,6,0,1,2,4,54,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,34,3,0,2,0,0,0,0,0,7,5343,2584,1
1,1,0,1,1,0,0,1,15,1,0,15,13,0,0,64,0,0,0,0,97,4,0,3,2,1,0,0,0,35,1933,1280,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,2,1,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,1,2,1,0,2,8,0,0,27,0,0,0,0,103,5,0,2,0,0,0,0,0,21,0,0,1
1,1,0,1,1,0,0,1,12,1,0,12,8,0,0,51,0,0,0,0,138,10,0,1,0,0,1,0,0,27,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,40,3,0,2,0,0,0,0,0,9,5343,2584,1
1,1,0,1,1,1,0,1,5,1,0,5,5,4,0,83,0,0,0,0,50,4,0,3,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,5,0,2,0,0,0,0,0,1,10055138,0,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,33,3,1,1,0,0,1,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,1,2,1,0,1,0,0,22,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,41,3,0,2,0,0,0,0,0,0,16103,1924,1
1,0,0,1,0,0,0,1,15,0,0,15,0,0,0,1,0,0,0,0,33,3,0,4,0,0,0,0,0,4,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,107,9,1,2,0,3,1,0,0,11,876333,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3,1,4,0,0,1,0,0,4,0,0,1
1,1,0,1,1,1,0,1,21,1,0,21,22,1,0,29,0,0,0,0,78,3,0,7,3,0,0,0,0,11,204420,101326,1
1,0,0,1,0,1,0,1,20,0,0,20,0,1,0,25,0,3,0,0,114,8,1,1,1,0,3,0,0,6,0,0,1
1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,144,3,0,3,2,0,0,0,0,10,16103,1924,1
1,0,0,1,1,1,0,1,12,0,0,12,8,1,0,13,0,0,0,0,75,8,0,3,1,0,0,0,0,0,297653,16317,1
1,1,0,1,1,1,0,1,45,1,0,45,2,1,0,36,0,0,0,0,39,4,0,1,0,0,0,0,0,0,7723641,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,6,0,2,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,5,1,2,0,6,4,3,0,18,9723762,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,0,2,0,0,0,0,0,12,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,4,0,0,0,0,55,3,0,2,2,0,0,0,0,8,5343,2584,1
1,0,0,1,1,0,0,1,1,0,0,1,3,0,0,2,0,0,0,0,37,4,0,2,0,0,0,0,0,1,189744,11727,1
1,0,0,1,1,0,0,1,3,0,0,3,6,0,0,9,0,0,0,0,92,3,1,8,2,0,0,0,0,9,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,2,0,0,0,0,0,19,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,1,2,1,0,1,0,0,20,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,1,2,1,0,1,0,0,41,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,5,0,0,0,0,53,4,0,1,0,0,0,0,0,21,0,0,1
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,61,7,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,128,5,0,2,4,0,0,0,0,56,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,172,3,1,3,2,0,2,1,0,18,0,0,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,149,3,0,3,7,0,1,2,0,53,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,7,0,0,7,1,0,0,24,0,0,0,0,69,6,0,2,2,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,152,3,0,3,6,0,1,2,0,55,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,1,2,1,0,1,0,0,19,0,0,1
1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,54,5,0,3,0,0,0,0,0,4,16103,1924,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,48,3,0,2,0,0,0,0,0,7,5343,2584,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,8,1,2,2,1,3,2,0,45,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,6,1,2,1,1,4,2,0,51,4077676,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,53,3,0,2,0,0,0,0,0,5,5343,2584,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,148,3,0,3,6,0,1,2,0,45,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,2,1,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,1,27,1,0,27,4,0,0,18,0,1,0,0,66,5,0,1,0,0,0,0,0,21,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,31,3,0,2,0,0,0,0,0,3,5343,2584,1
1,1,0,1,0,0,0,1,4,1,0,4,0,0,0,1,0,0,0,0,38,3,0,2,1,0,0,0,0,3,5034,1429,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,3,1,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,1,12,1,0,12,8,0,0,51,0,0,0,0,203,10,1,1,0,2,4,2,2,49,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,10,0,0,10,16,0,0,63,0,0,0,0,36,3,0,3,1,0,0,0,0,4,1359228,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,10,0,0,10,16,0,0,63,0,0,0,0,45,3,0,3,1,0,0,0,0,0,2802547,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,113,9,1,2,0,3,0,0,0,11,876333,0,1
1,0,0,1,1,0,0,1,5,0,0,5,1,0,0,4,0,0,0,0,46,4,0,3,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,2,0,0,0,0,163,3,1,8,4,0,3,2,0,36,204420,101326,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,1,2,1,0,1,0,0,44,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,128,5,0,2,4,0,0,0,0,55,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,3,0,2,0,0,0,0,0,0,504726,53881,1
1,1,0,1,1,1,0,1,14,3,0,14,5,3,0,27,0,0,0,0,126,3,1,3,4,2,1,0,0,39,2181478,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,1,2,1,0,1,0,0,20,0,0,1
1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,40,3,0,2,0,0,0,0,0,2,16103,1924,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,8,1,2,2,1,3,2,0,43,0,0,1
1,1,0,1,1,0,0,1,14,1,0,14,2,0,0,31,0,0,0,0,64,7,0,2,0,0,0,0,0,6,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,42,3,0,2,1,0,0,0,0,3,5343,2584,1
1,1,0,1,1,0,0,1,27,1,0,27,4,0,0,18,0,1,0,0,65,4,0,1,0,0,0,0,0,21,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,3,0,3,6,2,0,3,6,47,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,1,2,1,0,1,0,0,35,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,82,5,0,1,4,0,0,0,0,35,0,0,1
1,0,0,1,1,1,0,1,2,0,0,2,2,1,0,66,0,0,0,0,54,3,0,5,2,0,0,0,0,6,0,0,1
1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,135,3,0,4,1,0,1,0,0,18,16103,1924,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,64,5,1,5,0,0,1,0,0,0,1545761,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,160,3,1,3,2,0,1,0,0,14,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,3,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,129,5,0,2,4,0,0,0,0,56,0,0,1
1,1,0,1,1,0,0,1,2,1,0,2,8,0,0,27,0,0,0,0,98,4,0,1,0,0,0,0,0,10,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40,3,0,2,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,6,0,1,3,0,1,0,0,28,0,0,1
1,1,0,1,1,0,0,1,8,1,0,8,1,0,0,10,0,0,0,0,145,3,0,3,6,0,1,2,0,54,0,0,1
1,0,0,1,1,0,0,1,6,0,0,6,3,0,0,20,0,0,0,0,30,3,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,6,0,0,6,3,0,0,20,0,0,0,0,31,3,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,3,1,0,0,0,0,5,8844743,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,105,10,0,3,1,0,0,0,0,3,25357,14470,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,43,3,0,2,0,0,0,0,0,3,5343,2584,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,192,6,2,4,1,0,3,1,1,36,5343,2584,1
0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,5,0,0,0,0,54,5,0,1,0,0,0,0,0,24,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,125,10,1,1,3,0,3,0,0,6,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,0,2,2,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,44,4,0,3,0,0,0,0,0,4,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,50,3,0,4,1,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,1,2,1,0,1,0,0,22,0,0,1
1,0,0,1,0,1,0,1,3,0,0,3,0,1,0,13,0,0,0,0,26,4,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,5,0,0,6,0,0,0,0,188,6,2,4,1,0,3,1,0,36,5343,2584,1
1,0,0,1,1,0,0,1,10,0,0,10,16,0,0,63,0,0,0,0,54,3,0,4,1,0,0,0,0,0,2802547,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,1,2,1,0,1,0,0,41,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37,3,0,3,2,0,0,0,0,6,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,64,4,0,4,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,10,0,0,10,16,0,0,63,0,0,0,0,43,3,0,4,0,0,0,0,0,0,1546244,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,3,0,4,2,0,0,0,0,0,0,0,1
