Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
1,1,0,1,1,0,0,1,26,1,0,26,1,0,0,15,0,0,0,0,73,9,0,5,1,0,0,0,0,0,0,0,1Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,Output
1,0,0,1,0,0,0,1,9,0,0,9,0,0,0,14,0,0,0,0,73,6,0,7,0,0,0,0,0,14,2389299,0,0.0,0.0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,3,0,2,1,0,1,0,0,0,0,0,0.7999549846914823,0.7999549846914823,1
1,1,0,1,1,1,0,1,16,1,0,16,8,1,0,272,0,0,0,0,23,2,0,1,2,0,0,0,0,0,0,0,0.9815488428599787,0.9815488428599787,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,1,1,0,0,0,0,0,0,0,0.8052673149199738,0.8052673149199738,1
0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,41,4,1,4,0,0,1,0,0,11,0,0,0.7813582971954194,0.7813582971954194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,5,0,0,0,0,0,3,3059920,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,5,5,0,0,0,0,0,6096859,0,0.0,0.0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,39,3,0,1,1,0,0,0,0,0,0,0,0.8018663117140332,0.8018663117140332,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22,3,0,1,0,0,0,0,0,3,3963,1036,0.8192707386211087,0.8192707386211087,1
1,1,0,1,1,0,0,1,37,1,0,37,4,0,0,14,0,0,0,0,21,2,0,2,0,0,0,0,0,0,0,0,0.8799143247804198,0.8799143247804198,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,4,0,1,1,0,0,0,0,4,0,0,0.8035758550175347,0.8035758550175347,1
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,0.8193773455023886,0.8193773455023886,1
0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,39,4,1,4,0,0,1,0,0,9,0,0,0.7865434957659979,0.7865434957659979,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,5,0,0,0,0,0,4,641633,0,4.8683323859232094e-27,4.8683323859232094e-27,1
1,1,0,1,1,0,0,1,37,1,0,37,4,0,0,14,0,0,0,0,22,3,0,2,0,0,0,0,0,0,0,0,0.8789091120915902,0.8789091120915902,1
1,0,0,1,1,0,0,1,9,0,0,9,4,0,0,2,0,0,0,0,33,4,0,2,0,0,0,0,0,0,0,0,0.8178586981280712,0.8178586981280712,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,73,3,1,7,0,0,1,0,0,8,2419,1043,0.6871545906452317,0.6871545906452317,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,5,0,0,0,0,0,3,3059920,0,0.0,0.0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,73,6,0,5,1,0,0,0,0,2,1,1,0.6867806567424758,0.6867806567424758,1
1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,61,3,1,6,0,0,1,0,0,8,11040,2497,0.7348840949616573,0.7348840949616573,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,1,0,0,0,0,0,2,24876,31234,0.8828355333979575,0.8828355333979575,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,2,1,0,0,0,0,1,0,0,0.7901689147886904,0.7901689147886904,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,0,5,0,0,0,0,0,21,932122,0,2.2573465189105045e-57,2.2573465189105045e-57,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27,4,0,3,0,0,0,0,0,0,0,0,0.8113013205685451,0.8113013205685451,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,5,0,0,0,0,0,21,932122,0,2.2591381369545388e-57,2.2591381369545388e-57,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,30,2,0,2,2,0,0,0,0,0,0,0,0.8088223956877341,0.8088223956877341,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,7,1,0,0,0,0,10,960090,18775,1.0809484804040006e-60,1.0809484804040006e-60,1
1,0,0,1,1,0,0,1,21,0,0,21,19,0,0,343,0,0,0,0,23,2,0,1,1,0,0,0,0,0,0,0,0.9945914600523367,0.9945914600523367,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,47,3,0,1,2,0,0,0,0,0,0,0,0.7847329525846225,0.7847329525846225,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,5,0,0,0,0,0,0,641633,0,5.776785135764076e-27,5.776785135764076e-27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,2,1,0,0,0,0,0,0,0,0.8084479868163608,0.8084479868163608,1
1,0,0,1,1,0,0,1,13,0,0,13,1,0,0,3,0,0,0,0,27,3,0,2,0,0,0,0,0,2,0,0,0.8312962682231672,0.8312962682231672,1
1,0,0,1,1,0,0,0,5,0,0,5,2,0,0,0,0,0,0,0,44,4,0,2,1,0,0,0,0,9,0,0,0.7839831178560728,0.7839831178560728,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,2,1,0,0,0,0,1,0,0,0.7880221282481085,0.7880221282481085,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,1,0,0,0,0,0,0,0,0,0.8069458911676503,0.8069458911676503,1
1,1,0,1,1,0,0,1,11,1,0,11,2,0,0,35,0,0,0,0,26,3,0,1,2,0,0,0,0,0,0,0,0.8448312841210541,0.8448312841210541,1
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,53,6,1,5,0,0,1,0,0,0,30,0,0.7703850788671468,0.7703850788671468,1
1,0,0,1,1,0,0,1,13,0,0,13,1,0,0,3,0,0,0,0,26,3,0,2,0,0,0,0,0,2,0,0,0.8326511826662233,0.8326511826662233,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,1,5,1,0,1,0,0,16,0,0,0.6763078113416321,0.6763078113416321,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,5,0,0,0,0,0,21,932122,0,3.178693036787052e-57,3.178693036787052e-57,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,7,1,0,0,0,0,4,7448,1790,0.6871480054150569,0.6871480054150569,1
1,0,0,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,29,2,0,2,1,0,0,0,0,0,0,0,0.8196201322927019,0.8196201322927019,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,3,0,3,0,0,0,0,0,0,0,0,0.8129012849223165,0.8129012849223165,1
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,42,3,0,3,0,0,0,0,0,0,30,19,0.7970097210732112,0.7970097210732112,1
1,0,0,1,1,0,0,1,21,0,0,21,19,0,0,343,0,0,0,0,18,2,0,1,1,0,0,0,0,0,0,0,0.9948149619273491,0.9948149619273491,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,4,2,0,0,0,0,0,0,0,0.7628961738593939,0.7628961738593939,1
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,Output
1,0,0,1,0,0,0,1,9,0,0,9,0,0,0,14,0,0,0,0,73,6,0,7,0,0,0,0,0,14,2389299,0,0.0,1.0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,3,0,2,1,0,1,0,0,0,0,0,0.7999549846914823,0.2000450153085192,1
1,1,0,1,1,1,0,1,16,1,0,16,8,1,0,272,0,0,0,0,23,2,0,1,2,0,0,0,0,0,0,0,0.9815488428599787,0.01845115714001362,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,1,1,0,0,0,0,0,0,0,0.8052673149199738,0.19473268508001573,1
1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,41,4,1,4,0,0,1,0,0,11,0,0,0.7827051416591367,0.2172948583408516,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,5,0,0,0,0,0,3,3059920,0,0.0,1.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,5,5,0,0,0,0,0,6096859,0,0.0,1.0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,39,3,0,1,1,0,0,0,0,0,0,0,0.8018663117140332,0.19813368828597813,1
1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,5,0,0,0,0,22,3,0,1,0,0,0,0,0,3,3963,1036,0.8246886359052997,0.17531136409469328,1
1,1,0,1,1,0,0,1,37,1,0,37,4,0,0,14,0,0,0,0,21,2,0,2,0,0,0,0,0,0,0,0,0.8799143247804198,0.12008567521959237,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,4,0,1,1,0,0,0,0,4,0,0,0.8035758550175347,0.19642414498247573,1
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,0.8193773455023886,0.18062265449759873,1
1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,39,4,1,4,0,0,1,0,0,9,0,0,0.787867070900976,0.21213292909902712,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,5,0,0,0,0,0,4,641633,0,4.8683323859232094e-27,1.0,1
1,1,0,1,1,0,0,1,37,1,0,37,4,0,0,14,0,0,0,0,22,3,0,2,0,0,0,0,0,0,0,0,0.8789091120915902,0.12109088790840047,1
1,0,0,1,1,0,0,1,9,0,0,9,4,0,0,2,0,0,0,0,33,4,0,2,0,0,0,0,0,0,0,0,0.8178586981280712,0.18214130187191652,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,73,3,1,7,0,0,1,0,0,8,2419,1043,0.6871545906452317,0.3128454093547691,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,5,0,0,0,0,0,3,3059920,0,0.0,1.0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,73,6,0,5,1,0,0,0,0,2,1,1,0.6867806567424758,0.31321934325753703,1
1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,61,3,1,6,0,0,1,0,0,8,11040,2497,0.7348840949616573,0.26511590503833377,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,1,0,0,0,0,0,2,24876,31234,0.8828355333979575,0.11716446660205183,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,2,1,0,0,0,0,1,0,0,0.7901689147886904,0.20983108521130403,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,0,5,0,0,0,0,0,21,932122,0,2.2573465189105045e-57,1.0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27,4,0,3,0,0,0,0,0,0,0,0,0.8113013205685451,0.18869867943146368,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,5,0,0,0,0,0,21,932122,0,2.2591381369545388e-57,1.0,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,30,2,0,2,2,0,0,0,0,0,0,0,0.8088223956877341,0.19117760431226422,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,7,1,0,0,0,0,10,960090,18775,1.0809484804040006e-60,1.0,1
1,0,0,1,1,0,0,1,21,0,0,21,19,0,0,343,0,0,0,0,23,2,0,1,1,0,0,0,0,0,0,0,0.9945914600523367,0.005408539947657095,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,47,3,0,1,2,0,0,0,0,0,0,0,0.7847329525846225,0.21526704741538852,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,5,0,0,0,0,0,0,641633,0,5.776785135764076e-27,1.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,2,1,0,0,0,0,0,0,0,0.8084479868163608,0.19155201318364087,1
1,0,0,1,1,0,0,1,13,0,0,13,1,0,0,3,0,0,0,0,27,3,0,2,0,0,0,0,0,2,0,0,0.8312962682231672,0.16870373177684483,1
1,0,0,1,1,0,0,0,5,0,0,5,2,0,0,0,0,0,0,0,44,4,0,2,1,0,0,0,0,9,0,0,0.7839831178560728,0.21601688214391715,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,2,1,0,0,0,0,1,0,0,0.7880221282481085,0.2119778717518878,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,1,0,0,0,0,0,0,0,0,0.8069458911676503,0.19305410883235585,1
1,1,0,1,1,0,0,1,11,1,0,11,2,0,0,35,0,0,0,0,26,3,0,1,2,0,0,0,0,0,0,0,0.8448312841210541,0.1551687158789335,1
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,53,6,1,5,0,0,1,0,0,0,30,19,0.7703898308866354,0.2296101691133744,1
1,0,0,1,1,0,0,1,13,0,0,13,1,0,0,3,0,0,0,0,26,3,0,2,0,0,0,0,0,2,0,0,0.8326511826662233,0.16734881733377713,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,1,5,1,0,1,0,0,16,0,0,0.6763078113416321,0.3236921886583782,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,5,0,0,0,0,0,21,932122,0,3.178693036787052e-57,1.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,7,1,0,0,0,0,4,7448,1790,0.6871480054150569,0.31285199458495144,1
1,0,0,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,29,2,0,2,1,0,0,0,0,0,0,0,0.8196201322927019,0.1803798677073108,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,3,0,3,0,0,0,0,0,0,0,0,0.8129012849223165,0.18709871507769432,1
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,42,3,0,3,0,0,0,0,0,0,30,19,0.7970097210732112,0.20299027892679863,1
1,0,0,1,1,0,0,1,21,0,0,21,19,0,0,343,0,0,0,0,18,2,0,1,1,0,0,0,0,0,0,0,0.9948149619273491,0.005185038072649433,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,4,2,0,0,0,0,0,0,0,0.7628961738593939,0.23710382614060246,1
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,presence of form,No of form,Output
1,1,0,1,1,0,0,1,37,1,0,37,4,0,0,14,0,0,0,0,22,3,0,2,0,0,0,0,0,0,0,0,0.8789091120915902,0.12109088790840047,1,1,1
1,1,0,1,1,0,0,1,37,1,0,37,4,0,0,14,0,0,0,0,21,2,0,2,0,0,0,0,0,0,0,0,0.8799143247804198,0.12008567521959237,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,2,1,0,0,0,0,1,0,0,0.7901689147886904,0.20983108521130403,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,39,4,1,4,0,0,1,0,0,9,0,0,0.7865434957659979,0.21345650423400392,0,0,1
1,0,0,1,1,0,0,1,13,0,0,13,1,0,0,3,0,0,0,0,27,3,0,2,0,0,0,0,0,2,0,0,0.8312962682231672,0.16870373177684483,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,47,3,0,1,2,0,0,0,0,0,0,0,0.7847329525846225,0.21526704741538852,1,1,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,73,3,1,7,0,0,1,0,0,8,2419,1043,0.6871545906452317,0.3128454093547691,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,5,0,0,0,0,0,3,3059920,0,0.0,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,5,5,0,0,0,0,0,6096859,0,0.0,1.0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,39,3,0,1,1,0,0,0,0,0,0,0,0.8018663117140332,0.19813368828597813,1,1,1
1,0,0,1,1,0,0,1,21,0,0,21,19,0,0,343,0,0,0,0,23,2,0,1,1,0,0,0,0,0,0,0,0.9945914600523367,0.005408539947657095,1,8,1
0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,41,4,1,4,0,0,1,0,0,11,0,0,0.7813582971954194,0.21864170280457565,0,0,1
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,42,3,0,3,0,0,0,0,0,0,30,19,0.7970097210732112,0.20299027892679863,1,0,1
1,0,0,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,29,2,0,2,1,0,0,0,0,0,0,0,0.8196201322927019,0.1803798677073108,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,73,5,1,5,1,0,1,0,0,16,0,0,0.6779164254309162,0.3220835745690742,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,7,1,0,0,0,0,4,7448,1790,0.6871480054150569,0.31285199458495144,0,0,1
1,0,0,1,0,0,0,1,9,0,0,9,0,0,0,14,0,0,0,0,73,6,0,7,0,0,0,0,0,14,2389299,0,0.0,1.0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,1,1,0,0,0,0,0,0,0,0.8052673149199738,0.19473268508001573,0,0,1
1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,5,0,0,0,0,22,3,0,1,0,0,0,0,0,3,3963,1036,0.8246886359052997,0.17531136409469328,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,4,2,0,0,0,0,0,0,0,0.7628961738593939,0.23710382614060246,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,7,1,0,0,0,0,10,960090,18775,1.0809484804040006e-60,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,2,1,0,0,0,0,0,0,0,0.8084479868163608,0.19155201318364087,0,0,1
1,0,0,1,1,0,0,1,21,0,0,21,19,0,0,343,0,0,0,0,18,2,0,1,1,0,0,0,0,0,0,0,0.9948149619273491,0.005185038072649433,1,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,5,0,0,0,0,0,4,641633,0,4.8683323859232094e-27,1.0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,2,0,1,2,0,0,0,0,0,0,0,0.8161103354200505,0.18388966457994654,0,0,1
1,1,0,1,1,0,0,1,26,1,0,26,2,0,0,36,0,0,0,0,33,4,0,2,0,0,0,0,0,0,0,0,0.8582191543868226,0.14178084561317733,1,2,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,73,4,0,5,0,0,0,0,0,21,932122,0,2.2647308305898804e-57,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,5,0,0,0,0,0,0,641633,0,5.776785135764076e-27,1.0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,73,5,0,5,0,0,0,0,0,21,932122,0,2.2629347772391346e-57,1.0,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27,4,0,3,0,0,0,0,0,0,0,0,0.8113013205685451,0.18869867943146368,1,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,3,0,3,0,0,0,0,0,0,0,0,0.8129012849223165,0.18709871507769432,1,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,4,0,1,1,0,0,0,0,4,0,0,0.8035758550175347,0.19642414498247573,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,2,1,0,0,0,0,1,0,0,0.7880221282481085,0.2119778717518878,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,5,0,0,0,0,0,3,3059920,0,0.0,1.0,0,0,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,12,0,0,0,0,20,3,0,1,0,0,0,0,0,2,24876,31234,0.8875256813855047,0.11247431861450209,1,0,1
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,0.8193773455023886,0.18062265449759873,1,1,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,30,2,0,2,2,0,0,0,0,0,0,0,0.8088223956877341,0.19117760431226422,1,0,1
1,0,0,1,0,0,0,1,6,0,0,6,0,0,0,10,0,0,0,0,53,6,1,5,0,0,1,0,0,0,30,19,0.7703898308866354,0.2296101691133744,1,0,1
1,1,0,1,1,0,0,1,11,1,0,11,2,0,0,35,0,0,0,0,26,3,0,1,2,0,0,0,0,0,0,0,0.8448312841210541,0.1551687158789335,1,2,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53,3,0,5,0,0,0,0,0,21,932122,0,3.1865621688354816e-57,1.0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,73,6,0,5,1,0,0,0,0,2,1,1,0.6867806567424758,0.31321934325753703,0,0,1
1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,61,3,1,6,0,0,1,0,0,8,11040,2497,0.7348840949616573,0.26511590503833377,1,0,1
1,0,0,1,1,0,0,1,13,0,0,13,1,0,0,3,0,0,0,0,26,3,0,2,0,0,0,0,0,2,0,0,0.8326511826662233,0.16734881733377713,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,3,0,2,1,0,1,0,0,0,0,0,0.7999549846914823,0.2000450153085192,1,0,1
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
